339.875,335.6057692307692,19,7,8,1,4,53,44,27,39
374.87931034482756,368.9655172413793,12,2,2,0,2,24,22,12,22
331.35714285714283,299.36607142857144,24,0,0,0,4,58,46,20,44
391.54545454545456,289.25757575757575,20,0,0,0,3,30,29,15,35
382.93333333333334,261.22222222222223,21,1,1,0,3,43,33,16,36
434.3139534883721,235.74418604651163,29,0,0,0,3,39,44,15,44
455.9375,305.3125,0,0,0,0,1,4,4,5,5
386.7352941176471,170.48529411764707,17,0,0,0,3,41,42,15,32
416.625,147.39285714285714,21,2,2,0,2,38,33,12,31
386.27777777777777,280.6666666666667,2,2,2,0,1,7,7,7,7
408.44444444444446,205.22222222222223,2,4,6,2,1,9,8,9,7
354.0,232.76470588235293,9,6,7,1,2,21,16,16,19
335.1,167.4,11,3,4,1,1,22,15,8,16
298.7,216.5,0,1,1,0,1,8,7,6,5
359.1041666666667,173.04166666666666,13,10,15,5,2,25,19,20,23
396.0,241.0,2,0,0,0,1,3,4,5,7
351.9259259259259,190.57407407407408,17,8,10,2,2,37,32,18,27
418.1666666666667,168.5,7,2,2,0,1,8,7,7,12
399.5,226.125,5,1,1,0,1,5,6,5,10
319.875,243.625,1,0,0,0,1,3,1,5,6
388.4102564102564,352.55128205128204,6,41,42,1,3,50,22,56,21
383.5,285.2037037037037,6,24,25,1,2,25,16,34,16
328.24242424242425,273.9848484848485,5,27,30,3,3,29,16,42,20
319.375,367.3181818181818,4,38,45,7,3,40,21,53,19
404.06756756756755,396.7972972972973,1,29,32,3,3,29,14,43,16
417.8235294117647,316.0,5,37,39,2,3,37,13,52,20
365.0,503.42857142857144,1,0,0,0,2,1,2,10,11
425.925,261.3,2,13,13,0,2,27,19,22,12
382.25,360.9642857142857,3,21,29,8,2,28,18,31,13
318.63157894736844,302.3421052631579,3,13,14,1,2,21,10,23,12
276.04545454545456,516.4545454545455,0,0,0,0,1,1,3,5,5
385.2,289.35714285714283,16,22,27,5,3,41,32,37,31
349.8,265.5,2,1,1,0,1,4,3,6,7
330.9,268.475,10,10,13,3,2,30,20,20,20
340.0,212.73076923076923,7,4,6,2,1,16,12,9,12
361.71794871794873,229.06410256410257,18,34,44,10,3,50,25,49,33
351.9736842105263,208.94736842105263,10,3,5,2,2,22,19,13,20
396.0,241.0,8,7,10,3,1,12,12,12,13
382.20588235294116,277.6470588235294,15,18,26,8,3,52,31,33,30
372.3333333333333,352.6666666666667,19,20,25,5,4,55,48,40,38
469.45652173913044,354.3478260869565,17,73,81,8,5,101,43,98,42
310.4016393442623,324.1885245901639,18,69,75,6,5,97,36,94,43
431.0192307692308,274.58653846153845,16,49,56,7,4,79,45,68,36
469.6587301587302,362.07936507936506,17,58,69,11,5,100,51,83,42
443.5851063829787,322.52127659574467,13,44,51,7,4,67,36,64,33
328.96153846153845,384.11538461538464,5,4,6,2,1,11,14,9,10
371.07575757575756,302.6060606060606,9,28,29,1,3,30,22,42,24
367.20175438596493,354.780701754386,9,59,63,4,4,67,20,79,29
384.45,368.89166666666665,15,62,73,11,5,89,29,86,40
340.56,315.62,11,44,45,1,4,67,36,64,31
368.0,500,0,2,2,0,1,0,0,7,5
