496.80232558139534,389.98837209302326,23,71,99,28,6,132,106,101,53
471.6111111111111,411.7654320987654,26,62,99,37,6,108,101,92,56
275.6506849315069,325.26027397260276,23,38,56,18,5,94,100,63,48
297.84444444444443,410.3,3,31,43,12,3,37,44,46,18
403.2171052631579,396.0,30,65,74,9,6,118,84,95,60
374.28205128205127,368.05128205128204,13,28,41,13,3,41,47,43,28
293.875,398.6011904761905,25,65,93,28,6,114,105,95,55
406.8,398.15,6,2,6,4,2,12,20,12,16
256.08947368421053,395.87368421052633,21,81,100,19,7,132,117,116,56
258.97159090909093,383.0511363636364,32,72,88,16,6,124,108,102,62
379.8538461538462,391.82307692307694,21,64,82,18,5,94,73,89,46
283.34375,263.8541666666667,27,9,13,4,4,59,74,29,47
310.47435897435895,340.97435897435895,27,37,45,8,6,103,111,67,57
357.75,303.3333333333333,34,47,54,7,5,88,92,72,59
362.47,440.01,16,42,49,7,4,63,40,62,36
428.1458333333333,373.0763888888889,25,72,81,9,5,101,71,97,50
300.1309523809524,407.9166666666667,16,76,95,19,6,97,77,106,46
459.01973684210526,408.6118421052632,22,74,82,8,6,96,69,104,52
391.74175824175825,426.02197802197804,21,91,106,15,7,113,74,126,56
235.41584158415841,439.86633663366337,14,80,91,11,7,129,109,115,49
193.5,408.32142857142856,20,79,102,23,7,129,113,114,55
537.4139784946236,446.5268817204301,23,96,107,11,7,123,81,131,58
460.012987012987,438.54545454545456,19,67,82,15,6,99,86,97,49
254.1891891891892,424.3243243243243,19,75,88,13,5,93,69,100,44
455.2654320987654,435.80864197530866,16,91,107,16,6,94,59,121,46
350.1969696969697,455.49242424242425,17,58,82,24,5,73,51,83,42
310.7445652173913,427.67934782608694,23,98,121,23,7,134,84,133,58
362.4583333333333,425.9375,14,41,62,21,4,54,37,61,34
368.0,500,0,0,0,0,1,0,0,5,5
285.1089108910891,451.1980198019802,17,148,198,50,7,142,82,183,52
427.05797101449275,449.9347826086956,18,88,146,58,5,95,60,112,43
318.1504854368932,492.43203883495147,13,147,206,59,8,131,66,187,53
317.7944444444444,467.14444444444445,21,125,189,64,7,101,56,160,56
464.6029411764706,472.3529411764706,15,92,135,43,5,85,31,117,40
283.97849462365593,466.13978494623655,19,139,185,46,7,125,79,174,54
309.80120481927713,423.96385542168673,23,107,155,48,6,120,83,137,53
464.4035087719298,406.7105263157895,19,70,105,35,4,74,44,89,39
434.75,439.46774193548384,19,81,120,39,5,72,49,105,44
493.9011627906977,456.90697674418607,19,131,189,58,6,107,58,161,49
487.04891304347825,466.7391304347826,19,156,209,53,7,105,48,190,54
308.4113924050633,464.8987341772152,18,110,165,55,6,85,43,140,48
405.92622950819674,394.87704918032784,20,85,135,50,5,80,45,109,45
358.59016393442624,447.4836065573771,16,81,128,47,5,72,41,105,41
373.3796296296296,429.77777777777777,17,56,91,35,4,62,33,76,37
366.03125,451.5416666666667,13,47,89,42,4,57,35,66,33
358.07065217391306,476.7228260869565,19,132,197,65,7,113,32,167,54
405.4868421052632,276.92105263157896,19,22,39,17,3,43,47,37,34
373.1029411764706,282.7720588235294,33,60,66,6,5,66,79,85,58
380.98387096774195,254.79032258064515,15,17,28,11,3,32,24,32,30
366.6777777777778,265.4222222222222,21,15,24,9,3,52,44,30,36
