378.1744186046512,424.33720930232556,6,26,38,12,3,48,44,41,21
360.6015625,407.9453125,15,79,112,33,5,127,111,104,40
382.48275862068965,391.2931034482759,18,76,111,35,5,90,78,101,43
408.6,257.34,11,21,56,35,2,27,33,31,21
341.7962962962963,396.74691358024694,13,117,176,59,6,142,129,146,43
443.3181818181818,300.45454545454544,13,21,72,51,3,38,31,36,28
283.77777777777777,434.38194444444446,14,72,131,59,5,100,69,97,39
356.125,359.2142857142857,19,78,127,49,4,80,64,98,39
405.05333333333334,381.67333333333335,17,111,172,61,6,123,103,141,47
355.75,238.375,3,4,18,14,1,7,9,9,8
398.1875,237.9375,2,3,17,14,1,6,7,7,7
303.2692307692308,302.96153846153845,6,7,25,18,1,16,13,12,11
421.4230769230769,328.8333333333333,5,30,92,62,3,41,34,44,20
344.2,382.26,8,15,26,11,2,32,22,25,18
304.44943820224717,367.5056179775281,18,121,190,69,7,141,124,156,53
424.0,207.5909090909091,6,4,13,9,1,10,10,9,11
300.60714285714283,207.25,6,6,32,26,1,13,18,11,11
379.7938144329897,384.82474226804123,19,148,212,64,7,180,130,182,54
376.03205128205127,385.2564102564103,21,110,159,49,6,143,108,140,51
364.5,205.0,1,2,13,11,1,4,4,7,6
398.17,262.28,19,68,124,56,4,78,67,88,39
393.8404255319149,242.93617021276594,23,62,125,63,4,62,66,82,43
408.25,238.11764705882354,12,37,84,47,3,45,29,52,27
333.25,168.5,6,8,40,32,1,21,16,13,11
373.125,288.6666666666667,13,32,73,41,3,34,31,46,28
414.09375,198.125,4,10,41,31,2,12,14,20,14
360.95454545454544,333.3636363636364,11,109,173,64,6,106,72,139,41
426.03846153846155,193.80769230769232,7,8,15,7,1,15,14,13,12
400.85,331.4357142857143,18,98,114,16,5,107,82,122,43
386.27777777777777,192.97222222222223,9,13,20,7,2,15,21,22,19
434.1111111111111,160.88888888888889,6,4,9,5,1,15,10,9,11
419.3333333333333,345.10185185185185,17,63,94,31,4,85,64,83,37
434.675,273.8125,14,50,76,26,3,54,42,65,29
337.2,400.6,0,0,0,0,1,2,2,5,5
400.0982142857143,301.89285714285717,17,69,99,30,4,90,75,88,37
396.3445945945946,348.22297297297297,14,107,123,16,6,110,73,137,44
431.3888888888889,217.83333333333334,4,2,12,10,1,6,8,7,9
396.0,280.375,0,0,0,0,1,3,2,5,5
365.6666666666667,191.41666666666666,6,7,24,17,1,11,9,12,11
386.375,266.375,3,1,3,2,1,4,3,6,7
409.22222222222223,187.33333333333334,4,5,17,12,1,9,7,10,9
416.52884615384613,307.7019230769231,18,66,82,16,4,66,55,86,38
412.3333333333333,220.25,3,2,8,6,1,6,6,7,8
391.8333333333333,207.5,10,9,16,7,2,28,21,19,20
467.78823529411767,286.3764705882353,24,109,140,31,6,138,103,139,54
390.5081967213115,333.90983606557376,19,78,100,22,5,76,73,103,44
372.3484848484849,332.7348484848485,29,78,102,24,5,99,88,103,54
458.125,283.875,0,0,3,3,1,3,1,5,5
364.5,206.0,6,4,8,4,1,15,10,9,11
400.5,286.72340425531917,23,51,63,12,4,59,54,70,43
420.0625,206.4375,5,2,2,0,1,7,6,7,10
380.9347826086956,327.60869565217394,20,52,60,8,4,67,55,72,40
399.5833333333333,270.5,16,31,47,16,3,41,35,46,31
468.3333333333333,219.41666666666666,2,0,3,3,1,4,6,5,7
370.6923076923077,174.23076923076923,6,8,27,19,1,11,12,13,11
383.55555555555554,165.55555555555554,3,7,18,11,1,15,14,12,8
388.28205128205127,281.71794871794873,17,41,50,9,3,52,53,56,32
368.0,323.25,0,0,0,0,1,0,1,5,5
342.625,305.75,0,0,0,0,1,1,1,5,5
434.0,338.0,1,3,5,2,1,5,3,8,6
396.57142857142856,338.375,14,15,17,2,2,40,36,24,24
282.4782608695652,371.5652173913044,4,2,2,0,2,10,8,12,14
430.7236842105263,274.92105263157896,19,25,30,5,3,63,55,40,34
356.3333333333333,317.32456140350877,19,31,36,5,4,104,85,51,39
382.82236842105266,480.26973684210526,10,0,0,0,6,75,31,30,40
440.1,287.9,2,0,0,0,1,2,2,5,7
365.0147058823529,316.9264705882353,13,24,27,3,3,44,38,39,28
411.3404255319149,338.3085106382979,13,43,52,9,4,85,70,63,33
386.921875,321.609375,17,13,18,5,3,43,36,28,32
354.0652173913044,279.3478260869565,10,17,20,3,2,38,37,27,20
412.1,407.6,0,0,0,0,1,3,1,5,5
384.0263157894737,297.7368421052632,7,13,16,3,2,24,28,23,17
413.84313725490193,340.2352941176471,16,38,48,10,4,88,86,58,36
394.3333333333333,307.5111111111111,12,51,61,10,4,81,85,71,32
368.0,205.3,4,2,4,2,1,12,9,7,9
368.0,334.1875,0,0,0,0,1,0,1,5,5
373.93939393939394,347.6060606060606,9,21,25,4,3,42,41,36,24
368.7,316.6,0,0,0,0,1,8,1,5,5
377.0,425.92857142857144,0,0,0,0,1,1,3,5,5
368.0,283.5,1,0,0,0,1,0,1,5,6
381.3,231.2,1,0,0,0,1,4,2,5,6
438.1458333333333,143.0,7,8,8,0,1,19,20,12,12
364.3333333333333,422.5952380952381,22,104,111,7,6,131,117,132,52
368.0,500,0,0,0,0,1,0,0,5,5
436.5,228.5,1,5,5,0,1,13,8,10,6
334.44117647058823,217.73529411764707,9,9,11,2,2,19,22,19,19
405.4921875,376.578125,22,75,94,19,5,107,90,100,47
427.64375,371.5125,24,108,129,21,6,147,141,138,54
415.32835820895525,402.75373134328356,19,87,109,22,5,105,87,112,44
445.59154929577466,352.6830985915493,21,22,25,3,5,108,91,47,46
